id;file_name;lv_title;en_title;lv_link;en_link
772;000772.txt;Dīters Nolls;Dieter Noll;https://lv.wikipedia.org/wiki/D%C4%ABters_Nolls;https://en.wikipedia.org/wiki/Dieter_Noll
773;000773.txt;Oomph!;Oomph!;https://lv.wikipedia.org/wiki/Oomph!;https://en.wikipedia.org/wiki/Oomph!
774;000774.txt;Teniss olimpiskajās spēlēs;Tennis at the Summer Olympics;https://lv.wikipedia.org/wiki/Teniss_olimpiskaj%C4%81s_sp%C4%93l%C4%93s;https://en.wikipedia.org/wiki/Tennis_at_the_Summer_Olympics
775;000775.txt;Kanāriju Salas;Canary Islands;https://lv.wikipedia.org/wiki/Kan%C4%81riju_Salas;https://en.wikipedia.org/wiki/Canary_Islands
776;000776.txt;Spīdola (nozīmju atdalīšana);Spidola;https://lv.wikipedia.org/wiki/Sp%C4%ABdola_(noz%C4%ABmju_atdal%C4%AB%C5%A1ana);https://en.wikipedia.org/wiki/Spidola
777;000777.txt;Pelēkā tabaka;Nicotiana glauca;https://lv.wikipedia.org/wiki/Pel%C4%93k%C4%81_tabaka;https://en.wikipedia.org/wiki/Nicotiana_glauca
778;000778.txt;Baložu dzimta;Columbidae;https://lv.wikipedia.org/wiki/Balo%C5%BEu_dzimta;https://en.wikipedia.org/wiki/Columbidae
779;000779.txt;Acīte;Blackjack;https://lv.wikipedia.org/wiki/Ac%C4%ABte;https://en.wikipedia.org/wiki/Blackjack
780;000780.txt;Orhūsa;Aarhus;https://lv.wikipedia.org/wiki/Orh%C5%ABsa;https://en.wikipedia.org/wiki/Aarhus
781;000781.txt;Araukārijas;Araucaria;https://lv.wikipedia.org/wiki/Arauk%C4%81rijas;https://en.wikipedia.org/wiki/Araucaria
782;000782.txt;Ernsts Rēms;Ernst Röhm;https://lv.wikipedia.org/wiki/Ernsts_R%C4%93ms;https://en.wikipedia.org/wiki/Ernst_R%C3%B6hm
783;000783.txt;Spīdola (radiouztvērējs);VEF Spidola;https://lv.wikipedia.org/wiki/Sp%C4%ABdola_(radiouztv%C4%93r%C4%93js);https://en.wikipedia.org/wiki/VEF_Spidola
784;000784.txt;Pseidozinātne;Pseudoscience;https://lv.wikipedia.org/wiki/Pseidozin%C4%81tne;https://en.wikipedia.org/wiki/Pseudoscience
785;000785.txt;Eisbrecher;Eisbrecher;https://lv.wikipedia.org/wiki/Eisbrecher;https://en.wikipedia.org/wiki/Eisbrecher
786;000786.txt;Die Krupps;Die Krupps;https://lv.wikipedia.org/wiki/Die_Krupps;https://en.wikipedia.org/wiki/Die_Krupps
787;000787.txt;Velcra;Velcra;https://lv.wikipedia.org/wiki/Velcra;https://en.wikipedia.org/wiki/Velcra
788;000788.txt;Maironis;Maironis;https://lv.wikipedia.org/wiki/Maironis;https://en.wikipedia.org/wiki/Maironis
789;000789.txt;Endēms;Endemism;https://lv.wikipedia.org/wiki/End%C4%93ms;https://en.wikipedia.org/wiki/Endemism
790;000790.txt;Broks;Broks;https://lv.wikipedia.org/wiki/Broks;https://en.wikipedia.org/wiki/Broks
791;000791.txt;Starptautiskā Tenisa federācija;International Tennis Federation;https://lv.wikipedia.org/wiki/Starptautisk%C4%81_Tenisa_feder%C4%81cija;https://en.wikipedia.org/wiki/International_Tennis_Federation
792;000792.txt;Crushcrushcrush;Crushcrushcrush;https://lv.wikipedia.org/wiki/Crushcrushcrush;https://en.wikipedia.org/wiki/Crushcrushcrush
793;000793.txt;Liona;Lyon;https://lv.wikipedia.org/wiki/Liona;https://en.wikipedia.org/wiki/Lyon
794;000794.txt;Šverīne;Schwerin;https://lv.wikipedia.org/wiki/%C5%A0ver%C4%ABne;https://en.wikipedia.org/wiki/Schwerin
795;000795.txt;Reflektors;Reflecting telescope;https://lv.wikipedia.org/wiki/Reflektors;https://en.wikipedia.org/wiki/Reflecting_telescope
796;000796.txt;Feeling B;Feeling B;https://lv.wikipedia.org/wiki/Feeling_B;https://en.wikipedia.org/wiki/Feeling_B
797;000797.txt;Svētais Gars;Holy Spirit;https://lv.wikipedia.org/wiki/Sv%C4%93tais_Gars;https://en.wikipedia.org/wiki/Holy_Spirit
798;000798.txt;Refraktors;Refracting telescope;https://lv.wikipedia.org/wiki/Refraktors;https://en.wikipedia.org/wiki/Refracting_telescope
799;000799.txt;Radioteleskops;Radio telescope;https://lv.wikipedia.org/wiki/Radioteleskops;https://en.wikipedia.org/wiki/Radio_telescope
800;000800.txt;Clawfinger;Clawfinger;https://lv.wikipedia.org/wiki/Clawfinger;https://en.wikipedia.org/wiki/Clawfinger
801;000801.txt;Ulmaņa apvērsums;1934 Latvian coup d'état;https://lv.wikipedia.org/wiki/Ulma%C5%86a_apv%C4%93rsums;https://en.wikipedia.org/wiki/1934_Latvian_coup_d%27%C3%A9tat
802;000802.txt;Apocalyptica;Apocalyptica;https://lv.wikipedia.org/wiki/Apocalyptica;https://en.wikipedia.org/wiki/Apocalyptica
803;000803.txt;Neitronu zvaigzne;Neutron star;https://lv.wikipedia.org/wiki/Neitronu_zvaigzne;https://en.wikipedia.org/wiki/Neutron_star
804;000804.txt;Aleksandrs Kovaļevskis;Alexander Kovalevsky;https://lv.wikipedia.org/wiki/Aleksandrs_Kova%C4%BCevskis;https://en.wikipedia.org/wiki/Alexander_Kovalevsky
805;000805.txt;Pusdievs;Demigod;https://lv.wikipedia.org/wiki/Pusdievs;https://en.wikipedia.org/wiki/Demigod
806;000806.txt;Nova;Nova;https://lv.wikipedia.org/wiki/Nova;https://en.wikipedia.org/wiki/Nova
807;000807.txt;Vanda (polārstacija);Vanda Station;https://lv.wikipedia.org/wiki/Vanda_(pol%C4%81rstacija);https://en.wikipedia.org/wiki/Vanda_Station
808;000808.txt;SliTaz;SliTaz;https://lv.wikipedia.org/wiki/SliTaz;https://en.wikipedia.org/wiki/SliTaz
809;000809.txt;Emergency;Emergency (Paramore song);https://lv.wikipedia.org/wiki/Emergency;https://en.wikipedia.org/wiki/Emergency_(Paramore_song)
810;000810.txt;Hallelujah;Hallelujah (Paramore song);https://lv.wikipedia.org/wiki/Hallelujah;https://en.wikipedia.org/wiki/Hallelujah_(Paramore_song)
811;000811.txt;All We Know;All We Know (Paramore song);https://lv.wikipedia.org/wiki/All_We_Know;https://en.wikipedia.org/wiki/All_We_Know_(Paramore_song)
812;000812.txt;Pressure;Pressure (Paramore song);https://lv.wikipedia.org/wiki/Pressure;https://en.wikipedia.org/wiki/Pressure_(Paramore_song)
813;000813.txt;That's What You Get;That's What You Get;https://lv.wikipedia.org/wiki/That%27s_What_You_Get;https://en.wikipedia.org/wiki/That%27s_What_You_Get
814;000814.txt;ASV latvieši;Latvian Americans;https://lv.wikipedia.org/wiki/ASV_latvie%C5%A1i;https://en.wikipedia.org/wiki/Latvian_Americans
815;000815.txt;Transantarktīdas kalni;Transantarctic Mountains;https://lv.wikipedia.org/wiki/Transantarkt%C4%ABdas_kalni;https://en.wikipedia.org/wiki/Transantarctic_Mountains
816;000816.txt;Miķelis Valters;Miķelis Valters;https://lv.wikipedia.org/wiki/Mi%C4%B7elis_Valters;https://en.wikipedia.org/wiki/Mi%C4%B7elis_Valters
817;000817.txt;Ramšteinas katastrofa;Ramstein air show disaster;https://lv.wikipedia.org/wiki/Ram%C5%A1teinas_katastrofa;https://en.wikipedia.org/wiki/Ramstein_air_show_disaster
818;000818.txt;Gostiņas apriņķis;Gostyń County;https://lv.wikipedia.org/wiki/Gosti%C5%86as_apri%C5%86%C4%B7is;https://en.wikipedia.org/wiki/Gosty%C5%84_County
819;000819.txt;Vilksa Zeme;Wilkes Land;https://lv.wikipedia.org/wiki/Vilksa_Zeme;https://en.wikipedia.org/wiki/Wilkes_Land
820;000820.txt;Regolīts;Regolith;https://lv.wikipedia.org/wiki/Regol%C4%ABts;https://en.wikipedia.org/wiki/Regolith
821;000821.txt;Veikbordings;Wakeboarding;https://lv.wikipedia.org/wiki/Veikbordings;https://en.wikipedia.org/wiki/Wakeboarding
822;000822.txt;Katvaru pagasts;Katvari Parish;https://lv.wikipedia.org/wiki/Katvaru_pagasts;https://en.wikipedia.org/wiki/Katvari_Parish
823;000823.txt;JavaServer Pages;Jakarta Server Pages;https://lv.wikipedia.org/wiki/JavaServer_Pages;https://en.wikipedia.org/wiki/Jakarta_Server_Pages
824;000824.txt;Braunava pie Innas;Braunau am Inn;https://lv.wikipedia.org/wiki/Braunava_pie_Innas;https://en.wikipedia.org/wiki/Braunau_am_Inn
825;000825.txt;Pilsoņu karš;Civil war;https://lv.wikipedia.org/wiki/Pilso%C5%86u_kar%C5%A1;https://en.wikipedia.org/wiki/Civil_war
826;000826.txt;Čīles ģerbonis;Coat of arms of Chile;https://lv.wikipedia.org/wiki/%C4%8C%C4%ABles_%C4%A3erbonis;https://en.wikipedia.org/wiki/Coat_of_arms_of_Chile
827;000827.txt;The Final Riot!;The Final Riot!;https://lv.wikipedia.org/wiki/The_Final_Riot!;https://en.wikipedia.org/wiki/The_Final_Riot!
828;000828.txt;Kerli;Kerli;https://lv.wikipedia.org/wiki/Kerli;https://en.wikipedia.org/wiki/Kerli
829;000829.txt;Love Is Dead;Love Is Dead (Kerli album);https://lv.wikipedia.org/wiki/Love_Is_Dead;https://en.wikipedia.org/wiki/Love_Is_Dead_(Kerli_album)
830;000830.txt;Walking on Air;Walking on Air (Kerli song);https://lv.wikipedia.org/wiki/Walking_on_Air;https://en.wikipedia.org/wiki/Walking_on_Air_(Kerli_song)
831;000831.txt;Indijas Kosmosa pētījumu organizācija;ISRO;https://lv.wikipedia.org/wiki/Indijas_Kosmosa_p%C4%93t%C4%ABjumu_organiz%C4%81cija;https://en.wikipedia.org/wiki/ISRO
832;000832.txt;Buenosairesa;Buenos Aires;https://lv.wikipedia.org/wiki/Buenosairesa;https://en.wikipedia.org/wiki/Buenos_Aires
833;000833.txt;Neidentificēts lidojošs objekts;Unidentified flying object;https://lv.wikipedia.org/wiki/Neidentific%C4%93ts_lidojo%C5%A1s_objekts;https://en.wikipedia.org/wiki/Unidentified_flying_object
834;000834.txt;Šamotuli;Szamotuły;https://lv.wikipedia.org/wiki/%C5%A0amotuli;https://en.wikipedia.org/wiki/Szamotu%C5%82y
835;000835.txt;Adēra rags;Cape Adare;https://lv.wikipedia.org/wiki/Ad%C4%93ra_rags;https://en.wikipedia.org/wiki/Cape_Adare
836;000836.txt;Minnas pussala;Minna Bluff;https://lv.wikipedia.org/wiki/Minnas_pussala;https://en.wikipedia.org/wiki/Minna_Bluff
837;000837.txt;Antarktīdas upes;List of rivers of Antarctica;https://lv.wikipedia.org/wiki/Antarkt%C4%ABdas_upes;https://en.wikipedia.org/wiki/List_of_rivers_of_Antarctica
838;000838.txt;Skultes pagasts;Skulte Parish;https://lv.wikipedia.org/wiki/Skultes_pagasts;https://en.wikipedia.org/wiki/Skulte_Parish
839;000839.txt;Kālija hlorīds;Potassium chloride;https://lv.wikipedia.org/wiki/K%C4%81lija_hlor%C4%ABds;https://en.wikipedia.org/wiki/Potassium_chloride
840;000840.txt;Koronas-Foton;Koronas-Foton;https://lv.wikipedia.org/wiki/Koronas-Foton;https://en.wikipedia.org/wiki/Koronas-Foton
841;000841.txt;Pņevi;Pniewy;https://lv.wikipedia.org/wiki/P%C5%86evi;https://en.wikipedia.org/wiki/Pniewy
842;000842.txt;Vronki;Wronki;https://lv.wikipedia.org/wiki/Vronki;https://en.wikipedia.org/wiki/Wronki
843;000843.txt;Nikolajs Galdiņš;Nikolajs Galdiņš;https://lv.wikipedia.org/wiki/Nikolajs_Galdi%C5%86%C5%A1;https://en.wikipedia.org/wiki/Nikolajs_Galdi%C5%86%C5%A1
844;000844.txt;Austrumkursas augstiene;Eastern Kurzeme Upland;https://lv.wikipedia.org/wiki/Austrumkursas_augstiene;https://en.wikipedia.org/wiki/Eastern_Kurzeme_Upland
845;000845.txt;Egles;Spruce;https://lv.wikipedia.org/wiki/Egles;https://en.wikipedia.org/wiki/Spruce
846;000846.txt;Sociālās zinātnes;Social science;https://lv.wikipedia.org/wiki/Soci%C4%81l%C4%81s_zin%C4%81tnes;https://en.wikipedia.org/wiki/Social_science
847;000847.txt;Armins Cegelers;Armin Zöggeler;https://lv.wikipedia.org/wiki/Armins_Cegelers;https://en.wikipedia.org/wiki/Armin_Z%C3%B6ggeler
848;000848.txt;Larisa Neilande;Larisa Neiland;https://lv.wikipedia.org/wiki/Larisa_Neilande;https://en.wikipedia.org/wiki/Larisa_Neiland
849;000849.txt;Latviešu virtuve;Latvian cuisine;https://lv.wikipedia.org/wiki/Latvie%C5%A1u_virtuve;https://en.wikipedia.org/wiki/Latvian_cuisine
850;000850.txt;Hawthorne Heights;Hawthorne Heights;https://lv.wikipedia.org/wiki/Hawthorne_Heights;https://en.wikipedia.org/wiki/Hawthorne_Heights
851;000851.txt;Tranquility (SKS);Tranquility (ISS module);https://lv.wikipedia.org/wiki/Tranquility_(SKS);https://en.wikipedia.org/wiki/Tranquility_(ISS_module)
852;000852.txt;Sadomazohisms;Sadomasochism;https://lv.wikipedia.org/wiki/Sadomazohisms;https://en.wikipedia.org/wiki/Sadomasochism
853;000853.txt;Kalnciema pagasts;Kalnciems Parish;https://lv.wikipedia.org/wiki/Kalnciema_pagasts;https://en.wikipedia.org/wiki/Kalnciems_Parish
854;000854.txt;Gavrilovs;Gavrilov;https://lv.wikipedia.org/wiki/Gavrilovs;https://en.wikipedia.org/wiki/Gavrilov
855;000855.txt;Lielais Kristaps (kinofestivāls);Lielais Kristaps;https://lv.wikipedia.org/wiki/Lielais_Kristaps_(kinofestiv%C4%81ls);https://en.wikipedia.org/wiki/Lielais_Kristaps
856;000856.txt;Cupola (SKS);Cupola (ISS module);https://lv.wikipedia.org/wiki/Cupola_(SKS);https://en.wikipedia.org/wiki/Cupola_(ISS_module)
857;000857.txt;Thales Alenia Space;Thales Alenia Space;https://lv.wikipedia.org/wiki/Thales_Alenia_Space;https://en.wikipedia.org/wiki/Thales_Alenia_Space
858;000858.txt;Internacionālā Darbaļaužu fronte;International Front of the Working People of Latvia;https://lv.wikipedia.org/wiki/Internacion%C4%81l%C4%81_Darba%C4%BCau%C5%BEu_fronte;https://en.wikipedia.org/wiki/International_Front_of_the_Working_People_of_Latvia
859;000859.txt;Laila Pakalniņa;Laila Pakalniņa;https://lv.wikipedia.org/wiki/Laila_Pakalni%C5%86a;https://en.wikipedia.org/wiki/Laila_Pakalni%C5%86a
860;000860.txt;Terijs Virtss;Terry W. Virts;https://lv.wikipedia.org/wiki/Terijs_Virtss;https://en.wikipedia.org/wiki/Terry_W._Virts
861;000861.txt;Eiropas čempionāta 2012 kvalifikācija — A grupa;UEFA Euro 2012 qualifying Group A;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_A_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_A
862;000862.txt;Eiropas čempionāta 2012 kvalifikācija — B grupa;UEFA Euro 2012 qualifying Group B;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_B_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_B
863;000863.txt;Eiropas čempionāta 2012 kvalifikācija — C grupa;UEFA Euro 2012 qualifying Group C;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_C_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_C
864;000864.txt;Eiropas čempionāta 2012 kvalifikācija — D grupa;UEFA Euro 2012 qualifying Group D;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_D_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_D
865;000865.txt;Eiropas čempionāta 2012 kvalifikācija — E grupa;UEFA Euro 2012 qualifying Group E;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_E_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_E
866;000866.txt;Latvijas Tautas fronte;Popular Front of Latvia;https://lv.wikipedia.org/wiki/Latvijas_Tautas_fronte;https://en.wikipedia.org/wiki/Popular_Front_of_Latvia
867;000867.txt;Eiropas čempionāta 2012 kvalifikācija — F grupa;UEFA Euro 2012 qualifying Group F;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_F_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_F
868;000868.txt;Eiropas čempionāta 2012 kvalifikācija — G grupa;UEFA Euro 2012 qualifying Group G;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_G_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_G
869;000869.txt;Eiropas čempionāta 2012 kvalifikācija — H grupa;UEFA Euro 2012 qualifying Group H;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_H_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_H
870;000870.txt;Eiropas čempionāta 2012 kvalifikācija — I grupa;UEFA Euro 2012 qualifying Group I;https://lv.wikipedia.org/wiki/Eiropas_%C4%8Dempion%C4%81ta_2012_kvalifik%C4%81cija_%E2%80%94_I_grupa;https://en.wikipedia.org/wiki/UEFA_Euro_2012_qualifying_Group_I
871;000871.txt;Avatars;Avatar (2009 film);https://lv.wikipedia.org/wiki/Avatars;https://en.wikipedia.org/wiki/Avatar_(2009_film)
872;000872.txt;Saku Suurhall;Unibet Arena;https://lv.wikipedia.org/wiki/Saku_Suurhall;https://en.wikipedia.org/wiki/Unibet_Arena
873;000873.txt;Roberts Ancāns;Roberts Ancāns;https://lv.wikipedia.org/wiki/Roberts_Anc%C4%81ns;https://en.wikipedia.org/wiki/Roberts_Anc%C4%81ns
874;000874.txt;Kuveita (pilsēta);Kuwait City;https://lv.wikipedia.org/wiki/Kuveita_(pils%C4%93ta);https://en.wikipedia.org/wiki/Kuwait_City
875;000875.txt;Sanktpēterburgas Ledus pils;Ice Palace (Saint Petersburg);https://lv.wikipedia.org/wiki/Sanktp%C4%93terburgas_Ledus_pils;https://en.wikipedia.org/wiki/Ice_Palace_(Saint_Petersburg)
876;000876.txt;Ogle;Ogle;https://lv.wikipedia.org/wiki/Ogle;https://en.wikipedia.org/wiki/Ogle
877;000877.txt;E.M.D.;E.M.D.;https://lv.wikipedia.org/wiki/E.M.D.;https://en.wikipedia.org/wiki/E.M.D.
878;000878.txt;Saloniki;Thessaloniki;https://lv.wikipedia.org/wiki/Saloniki;https://en.wikipedia.org/wiki/Thessaloniki
879;000879.txt;Lerdāles tunelis;Lærdal Tunnel;https://lv.wikipedia.org/wiki/Lerd%C4%81les_tunelis;https://en.wikipedia.org/wiki/L%C3%A6rdal_Tunnel
880;000880.txt;Anatolijs Gorbunovs;Anatolijs Gorbunovs;https://lv.wikipedia.org/wiki/Anatolijs_Gorbunovs;https://en.wikipedia.org/wiki/Anatolijs_Gorbunovs
881;000881.txt;Closure;Closure (video);https://lv.wikipedia.org/wiki/Closure;https://en.wikipedia.org/wiki/Closure_(video)
882;000882.txt;Beside You in Time;Beside You in Time;https://lv.wikipedia.org/wiki/Beside_You_in_Time;https://en.wikipedia.org/wiki/Beside_You_in_Time
883;000883.txt;Nātrija nitrāts;Sodium nitrate;https://lv.wikipedia.org/wiki/N%C4%81trija_nitr%C4%81ts;https://en.wikipedia.org/wiki/Sodium_nitrate
884;000884.txt;TVT Records;TVT Records;https://lv.wikipedia.org/wiki/TVT_Records;https://en.wikipedia.org/wiki/TVT_Records
885;000885.txt;Nātrija karbonāts;Sodium carbonate;https://lv.wikipedia.org/wiki/N%C4%81trija_karbon%C4%81ts;https://en.wikipedia.org/wiki/Sodium_carbonate
886;000886.txt;Rosa šelfa ledājs;Ross Ice Shelf;https://lv.wikipedia.org/wiki/Rosa_%C5%A1elfa_led%C4%81js;https://en.wikipedia.org/wiki/Ross_Ice_Shelf
887;000887.txt;2011. gads Latvijā;2011 in Latvia;https://lv.wikipedia.org/wiki/2011._gads_Latvij%C4%81;https://en.wikipedia.org/wiki/2011_in_Latvia
888;000888.txt;Efesas koncils;Council of Ephesus;https://lv.wikipedia.org/wiki/Efesas_koncils;https://en.wikipedia.org/wiki/Council_of_Ephesus
889;000889.txt;Proton-M;Proton-M;https://lv.wikipedia.org/wiki/Proton-M;https://en.wikipedia.org/wiki/Proton-M
890;000890.txt;Minto kalns;Mount Minto (Antarctica);https://lv.wikipedia.org/wiki/Minto_kalns;https://en.wikipedia.org/wiki/Mount_Minto_(Antarctica)
891;000891.txt;Jaunava Marija;Mary, mother of Jesus;https://lv.wikipedia.org/wiki/Jaunava_Marija;https://en.wikipedia.org/wiki/Mary,_mother_of_Jesus
892;000892.txt;Blu-ray Disc;Blu-ray;https://lv.wikipedia.org/wiki/Blu-ray_Disc;https://en.wikipedia.org/wiki/Blu-ray
893;000893.txt;Pupa;Pupa (disambiguation);https://lv.wikipedia.org/wiki/Pupa;https://en.wikipedia.org/wiki/Pupa_(disambiguation)
894;000894.txt;Solar Dynamics Observatory;Solar Dynamics Observatory;https://lv.wikipedia.org/wiki/Solar_Dynamics_Observatory;https://en.wikipedia.org/wiki/Solar_Dynamics_Observatory
895;000895.txt;Prettanku suņi;Anti-tank dog;https://lv.wikipedia.org/wiki/Prettanku_su%C5%86i;https://en.wikipedia.org/wiki/Anti-tank_dog
896;000896.txt;Ostšešova;Ostrzeszów;https://lv.wikipedia.org/wiki/Ost%C5%A1e%C5%A1ova;https://en.wikipedia.org/wiki/Ostrzesz%C3%B3w
897;000897.txt;Slupcas apriņķis;Słupca County;https://lv.wikipedia.org/wiki/Slupcas_apri%C5%86%C4%B7is;https://en.wikipedia.org/wiki/S%C5%82upca_County
898;000898.txt;Ņūmetāls;Nu metal;https://lv.wikipedia.org/wiki/%C5%85%C5%ABmet%C4%81ls;https://en.wikipedia.org/wiki/Nu_metal
899;000899.txt;Agnese Koklača;Agnese Koklača;https://lv.wikipedia.org/wiki/Agnese_Kokla%C4%8Da;https://en.wikipedia.org/wiki/Agnese_Kokla%C4%8Da
900;000900.txt;Anete Brice;Anete Brice;https://lv.wikipedia.org/wiki/Anete_Brice;https://en.wikipedia.org/wiki/Anete_Brice
901;000901.txt;Roberts Rode;Roberts Rode;https://lv.wikipedia.org/wiki/Roberts_Rode;https://en.wikipedia.org/wiki/Roberts_Rode
902;000902.txt;Valdis Valters;Valdis Valters;https://lv.wikipedia.org/wiki/Valdis_Valters;https://en.wikipedia.org/wiki/Valdis_Valters
903;000903.txt;Oskars Gudramovičs;Oskars Gudramovičs;https://lv.wikipedia.org/wiki/Oskars_Gudramovi%C4%8Ds;https://en.wikipedia.org/wiki/Oskars_Gudramovi%C4%8Ds
904;000904.txt;Pēteris Kalniņš;Pēteris Kalniņš;https://lv.wikipedia.org/wiki/P%C4%93teris_Kalni%C5%86%C5%A1;https://en.wikipedia.org/wiki/P%C4%93teris_Kalni%C5%86%C5%A1
905;000905.txt;Boriss Akuņins;Boris Akunin;https://lv.wikipedia.org/wiki/Boriss_Aku%C5%86ins;https://en.wikipedia.org/wiki/Boris_Akunin
906;000906.txt;Romas klubs;Club of Rome;https://lv.wikipedia.org/wiki/Romas_klubs;https://en.wikipedia.org/wiki/Club_of_Rome
907;000907.txt;Gondvana (polārstacija);Gondwana Station;https://lv.wikipedia.org/wiki/Gondvana_(pol%C4%81rstacija);https://en.wikipedia.org/wiki/Gondwana_Station
908;000908.txt;Patriks Bergers;Patrik Berger;https://lv.wikipedia.org/wiki/Patriks_Bergers;https://en.wikipedia.org/wiki/Patrik_Berger
909;000909.txt;Kartons;Cardboard;https://lv.wikipedia.org/wiki/Kartons;https://en.wikipedia.org/wiki/Cardboard
910;000910.txt;Eiropas Savienības Tiesa;Court of Justice of the European Union;https://lv.wikipedia.org/wiki/Eiropas_Savien%C4%ABbas_Tiesa;https://en.wikipedia.org/wiki/Court_of_Justice_of_the_European_Union
911;000911.txt;Zagreba;Zagreb;https://lv.wikipedia.org/wiki/Zagreba;https://en.wikipedia.org/wiki/Zagreb
912;000912.txt;Lembeta;London Borough of Lambeth;https://lv.wikipedia.org/wiki/Lembeta;https://en.wikipedia.org/wiki/London_Borough_of_Lambeth
913;000913.txt;Tālmācība;Distance education;https://lv.wikipedia.org/wiki/T%C4%81lm%C4%81c%C4%ABba;https://en.wikipedia.org/wiki/Distance_education
914;000914.txt;Halkēdonas koncils;Council of Chalcedon;https://lv.wikipedia.org/wiki/Halk%C4%93donas_koncils;https://en.wikipedia.org/wiki/Council_of_Chalcedon
915;000915.txt;Mariocukelli;Zucchelli Station;https://lv.wikipedia.org/wiki/Mariocukelli;https://en.wikipedia.org/wiki/Zucchelli_Station
916;000916.txt;Deivida glečers;David Glacier;https://lv.wikipedia.org/wiki/Deivida_gle%C4%8Ders;https://en.wikipedia.org/wiki/David_Glacier
917;000917.txt;Sahāras svītrainais sesks;Saharan striped polecat;https://lv.wikipedia.org/wiki/Sah%C4%81ras_sv%C4%ABtrainais_sesks;https://en.wikipedia.org/wiki/Saharan_striped_polecat
918;000918.txt;Cult of Luna;Cult of Luna;https://lv.wikipedia.org/wiki/Cult_of_Luna;https://en.wikipedia.org/wiki/Cult_of_Luna
919;000919.txt;Svītrainie seski;Ictonyx;https://lv.wikipedia.org/wiki/Sv%C4%ABtrainie_seski;https://en.wikipedia.org/wiki/Ictonyx
920;000920.txt;Caunas;Marten;https://lv.wikipedia.org/wiki/Caunas;https://en.wikipedia.org/wiki/Marten
921;000921.txt;Kālija hlorāts;Potassium chlorate;https://lv.wikipedia.org/wiki/K%C4%81lija_hlor%C4%81ts;https://en.wikipedia.org/wiki/Potassium_chlorate
922;000922.txt;Sermuļi;Weasel;https://lv.wikipedia.org/wiki/Sermu%C4%BCi;https://en.wikipedia.org/wiki/Weasel
923;000923.txt;Grodziska Velkopolska;Grodzisk Wielkopolski;https://lv.wikipedia.org/wiki/Grodziska_Velkopolska;https://en.wikipedia.org/wiki/Grodzisk_Wielkopolski
924;000924.txt;Lādiņpārneses ierīce;Charge-coupled device;https://lv.wikipedia.org/wiki/L%C4%81di%C5%86p%C4%81rneses_ier%C4%ABce;https://en.wikipedia.org/wiki/Charge-coupled_device
925;000925.txt;Volština;Wolsztyn;https://lv.wikipedia.org/wiki/Vol%C5%A1tina;https://en.wikipedia.org/wiki/Wolsztyn
926;000926.txt;Andruss Vērpalu;Andrus Veerpalu;https://lv.wikipedia.org/wiki/Andruss_V%C4%93rpalu;https://en.wikipedia.org/wiki/Andrus_Veerpalu
927;000927.txt;Serakova;Sieraków;https://lv.wikipedia.org/wiki/Serakova;https://en.wikipedia.org/wiki/Sierak%C3%B3w
928;000928.txt;Koņinas apriņķis;Konin County;https://lv.wikipedia.org/wiki/Ko%C5%86inas_apri%C5%86%C4%B7is;https://en.wikipedia.org/wiki/Konin_County
929;000929.txt;Erasts Fandorins;Erast Fandorin;https://lv.wikipedia.org/wiki/Erasts_Fandorins;https://en.wikipedia.org/wiki/Erast_Fandorin
930;000930.txt;Akmeņu cauna;Beech marten;https://lv.wikipedia.org/wiki/Akme%C5%86u_cauna;https://en.wikipedia.org/wiki/Beech_marten
931;000931.txt;Drigalska ledus mēle;Drygalski Ice Tongue;https://lv.wikipedia.org/wiki/Drigalska_ledus_m%C4%93le;https://en.wikipedia.org/wiki/Drygalski_Ice_Tongue
