id;file_name;lv_title;en_title;lv_link;en_link
480;000480.txt;Antverpene;Antwerp;https://lv.wikipedia.org/wiki/Antverpene;https://en.wikipedia.org/wiki/Antwerp
481;000481.txt;Bitoša;Bytosh;https://lv.wikipedia.org/wiki/Bito%C5%A1a;https://en.wikipedia.org/wiki/Bytosh
482;000482.txt;Ivota;Ivot;https://lv.wikipedia.org/wiki/Ivota;https://en.wikipedia.org/wiki/Ivot
483;000483.txt;Katafalks;Hearse;https://lv.wikipedia.org/wiki/Katafalks;https://en.wikipedia.org/wiki/Hearse
484;000484.txt;Stara;Star, Bryansk Oblast;https://lv.wikipedia.org/wiki/Stara;https://en.wikipedia.org/wiki/Star,_Bryansk_Oblast
485;000485.txt;Ļubohna;Lyubokhna;https://lv.wikipedia.org/wiki/%C4%BBubohna;https://en.wikipedia.org/wiki/Lyubokhna
486;000486.txt;Nordkins;Cape Nordkinn;https://lv.wikipedia.org/wiki/Nordkins;https://en.wikipedia.org/wiki/Cape_Nordkinn
487;000487.txt;Zigurds Lanka;Zigurds Lanka;https://lv.wikipedia.org/wiki/Zigurds_Lanka;https://en.wikipedia.org/wiki/Zigurds_Lanka
488;000488.txt;World of Warcraft;World of Warcraft;https://lv.wikipedia.org/wiki/World_of_Warcraft;https://en.wikipedia.org/wiki/World_of_Warcraft
489;000489.txt;Džango Reinhards;Django Reinhardt;https://lv.wikipedia.org/wiki/D%C5%BEango_Reinhards;https://en.wikipedia.org/wiki/Django_Reinhardt
490;000490.txt;Nāves dienasgrāmata;Death Note;https://lv.wikipedia.org/wiki/N%C4%81ves_dienasgr%C4%81mata;https://en.wikipedia.org/wiki/Death_Note
491;000491.txt;Kālija nitrāts;Potassium nitrate;https://lv.wikipedia.org/wiki/K%C4%81lija_nitr%C4%81ts;https://en.wikipedia.org/wiki/Potassium_nitrate
492;000492.txt;Izraēlas—Palestīnas konflikts;Israeli–Palestinian conflict;https://lv.wikipedia.org/wiki/Izra%C4%93las%E2%80%94Palest%C4%ABnas_konflikts;https://en.wikipedia.org/wiki/Israeli%E2%80%93Palestinian_conflict
493;000493.txt;Normunds Miezis;Normunds Miezis;https://lv.wikipedia.org/wiki/Normunds_Miezis;https://en.wikipedia.org/wiki/Normunds_Miezis
494;000494.txt;Mednis;Western capercaillie;https://lv.wikipedia.org/wiki/Mednis;https://en.wikipedia.org/wiki/Western_capercaillie
495;000495.txt;Navļa;Navlya, Bryansk Oblast;https://lv.wikipedia.org/wiki/Nav%C4%BCa;https://en.wikipedia.org/wiki/Navlya,_Bryansk_Oblast
496;000496.txt;Lokota;Lokot, Bryansk Oblast;https://lv.wikipedia.org/wiki/Lokota;https://en.wikipedia.org/wiki/Lokot,_Bryansk_Oblast
497;000497.txt;Nātrija hlorīds;Sodium chloride;https://lv.wikipedia.org/wiki/N%C4%81trija_hlor%C4%ABds;https://en.wikipedia.org/wiki/Sodium_chloride
498;000498.txt;Eskimosi;Eskimo;https://lv.wikipedia.org/wiki/Eskimosi;https://en.wikipedia.org/wiki/Eskimo
499;000499.txt;Valmieras pagasts;Valmiera Parish;https://lv.wikipedia.org/wiki/Valmieras_pagasts;https://en.wikipedia.org/wiki/Valmiera_Parish
500;000500.txt;Völkischer Beobachter;Völkischer Beobachter;https://lv.wikipedia.org/wiki/V%C3%B6lkischer_Beobachter;https://en.wikipedia.org/wiki/V%C3%B6lkischer_Beobachter
501;000501.txt;Das Schwarze Korps;Das Schwarze Korps;https://lv.wikipedia.org/wiki/Das_Schwarze_Korps;https://en.wikipedia.org/wiki/Das_Schwarze_Korps
502;000502.txt;Vecates pagasts;Vecate Parish;https://lv.wikipedia.org/wiki/Vecates_pagasts;https://en.wikipedia.org/wiki/Vecate_Parish
503;000503.txt;Krieg;Krieg (album);https://lv.wikipedia.org/wiki/Krieg;https://en.wikipedia.org/wiki/Krieg_(album)
504;000504.txt;Entropija;Entropy;https://lv.wikipedia.org/wiki/Entropija;https://en.wikipedia.org/wiki/Entropy
505;000505.txt;Divkauja;Duel;https://lv.wikipedia.org/wiki/Divkauja;https://en.wikipedia.org/wiki/Duel
506;000506.txt;Skaistkalne;Skaistkalne;https://lv.wikipedia.org/wiki/Skaistkalne;https://en.wikipedia.org/wiki/Skaistkalne
507;000507.txt;Sinovīts;Synovitis;https://lv.wikipedia.org/wiki/Sinov%C4%ABts;https://en.wikipedia.org/wiki/Synovitis
508;000508.txt;Ogres rajons;Ogre District;https://lv.wikipedia.org/wiki/Ogres_rajons;https://en.wikipedia.org/wiki/Ogre_District
509;000509.txt;LaFee;LaFee;https://lv.wikipedia.org/wiki/LaFee;https://en.wikipedia.org/wiki/LaFee
510;000510.txt;Kālija sulfīds;Potassium sulfide;https://lv.wikipedia.org/wiki/K%C4%81lija_sulf%C4%ABds;https://en.wikipedia.org/wiki/Potassium_sulfide
511;000511.txt;Durbes pagasts;Durbe Parish;https://lv.wikipedia.org/wiki/Durbes_pagasts;https://en.wikipedia.org/wiki/Durbe_Parish
512;000512.txt;Adhēzija;Adhesion;https://lv.wikipedia.org/wiki/Adh%C4%93zija;https://en.wikipedia.org/wiki/Adhesion
513;000513.txt;Kopa (nozīmju atdalīšana);Kopa;https://lv.wikipedia.org/wiki/Kopa_(noz%C4%ABmju_atdal%C4%AB%C5%A1ana);https://en.wikipedia.org/wiki/Kopa
514;000514.txt;Sinoviālais šķidrums;Synovial fluid;https://lv.wikipedia.org/wiki/Sinovi%C4%81lais_%C5%A1%C4%B7idrums;https://en.wikipedia.org/wiki/Synovial_fluid
515;000515.txt;Apologize (dziesma);Apologize (OneRepublic song);https://lv.wikipedia.org/wiki/Apologize_(dziesma);https://en.wikipedia.org/wiki/Apologize_(OneRepublic_song)
516;000516.txt;Tadaiķu pagasts;Tadaiķi Parish;https://lv.wikipedia.org/wiki/Tadai%C4%B7u_pagasts;https://en.wikipedia.org/wiki/Tadai%C4%B7i_Parish
517;000517.txt;Mārja-Līsa Ilusa;Maarja-Liis Ilus;https://lv.wikipedia.org/wiki/M%C4%81rja-L%C4%ABsa_Ilusa;https://en.wikipedia.org/wiki/Maarja-Liis_Ilus
518;000518.txt;Naruhito;Naruhito;https://lv.wikipedia.org/wiki/Naruhito;https://en.wikipedia.org/wiki/Naruhito
519;000519.txt;Žīdrūns Ilgausks;Zydrunas Ilgauskas;https://lv.wikipedia.org/wiki/%C5%BD%C4%ABdr%C5%ABns_Ilgausks;https://en.wikipedia.org/wiki/Zydrunas_Ilgauskas
520;000520.txt;Antifosfolipīdu sindroms;Antiphospholipid syndrome;https://lv.wikipedia.org/wiki/Antifosfolip%C4%ABdu_sindroms;https://en.wikipedia.org/wiki/Antiphospholipid_syndrome
521;000521.txt;Release (Timbaland dziesma);Release (Timbaland song);https://lv.wikipedia.org/wiki/Release_(Timbaland_dziesma);https://en.wikipedia.org/wiki/Release_(Timbaland_song)
522;000522.txt;Audi;Tissue (biology);https://lv.wikipedia.org/wiki/Audi;https://en.wikipedia.org/wiki/Tissue_(biology)
523;000523.txt;Ab urbe condita;Ab urbe condita;https://lv.wikipedia.org/wiki/Ab_urbe_condita;https://en.wikipedia.org/wiki/Ab_urbe_condita
524;000524.txt;Airbus A380;Airbus A380;https://lv.wikipedia.org/wiki/Airbus_A380;https://en.wikipedia.org/wiki/Airbus_A380
525;000525.txt;Mūrmuiža;Mūrmuiža;https://lv.wikipedia.org/wiki/M%C5%ABrmui%C5%BEa;https://en.wikipedia.org/wiki/M%C5%ABrmui%C5%BEa
526;000526.txt;Lieģi;Lieģi;https://lv.wikipedia.org/wiki/Lie%C4%A3i;https://en.wikipedia.org/wiki/Lie%C4%A3i
527;000527.txt;Naukšēni;Naukšēni;https://lv.wikipedia.org/wiki/Nauk%C5%A1%C4%93ni;https://en.wikipedia.org/wiki/Nauk%C5%A1%C4%93ni
528;000528.txt;2009.—2010. gada LHL sezona;2009–10 Latvian Hockey League season;https://lv.wikipedia.org/wiki/2009.%E2%80%942010._gada_LHL_sezona;https://en.wikipedia.org/wiki/2009%E2%80%9310_Latvian_Hockey_League_season
529;000529.txt;Bārtas pagasts;Bārta Parish;https://lv.wikipedia.org/wiki/B%C4%81rtas_pagasts;https://en.wikipedia.org/wiki/B%C4%81rta_Parish
530;000530.txt;Karš Afganistānā (2001—2014);War in Afghanistan (2001–2021);https://lv.wikipedia.org/wiki/Kar%C5%A1_Afganist%C4%81n%C4%81_(2001%E2%80%942014);https://en.wikipedia.org/wiki/War_in_Afghanistan_(2001%E2%80%932021)
531;000531.txt;Misery Business;Misery Business;https://lv.wikipedia.org/wiki/Misery_Business;https://en.wikipedia.org/wiki/Misery_Business
532;000532.txt;Eiropas kultūras galvaspilsēta;European Capital of Culture;https://lv.wikipedia.org/wiki/Eiropas_kult%C5%ABras_galvaspils%C4%93ta;https://en.wikipedia.org/wiki/European_Capital_of_Culture
533;000533.txt;Tallinas 21. skola;Tallinn School No. 21;https://lv.wikipedia.org/wiki/Tallinas_21._skola;https://en.wikipedia.org/wiki/Tallinn_School_No._21
534;000534.txt;Nereta;Nereta;https://lv.wikipedia.org/wiki/Nereta;https://en.wikipedia.org/wiki/Nereta
535;000535.txt;Nīca;Nīca;https://lv.wikipedia.org/wiki/N%C4%ABca;https://en.wikipedia.org/wiki/N%C4%ABca
536;000536.txt;Eduards Rozentāls;Eduardas Rozentalis;https://lv.wikipedia.org/wiki/Eduards_Rozent%C4%81ls;https://en.wikipedia.org/wiki/Eduardas_Rozentalis
537;000537.txt;Revolveris;Revolver;https://lv.wikipedia.org/wiki/Revolveris;https://en.wikipedia.org/wiki/Revolver
538;000538.txt;Revolver;Revolver (disambiguation);https://lv.wikipedia.org/wiki/Revolver;https://en.wikipedia.org/wiki/Revolver_(disambiguation)
539;000539.txt;Elhonons Goldbergs;Elkhonon Goldberg;https://lv.wikipedia.org/wiki/Elhonons_Goldbergs;https://en.wikipedia.org/wiki/Elkhonon_Goldberg
540;000540.txt;Abstinences sindroms;Drug withdrawal;https://lv.wikipedia.org/wiki/Abstinences_sindroms;https://en.wikipedia.org/wiki/Drug_withdrawal
541;000541.txt;In the Zone;In the Zone;https://lv.wikipedia.org/wiki/In_the_Zone;https://en.wikipedia.org/wiki/In_the_Zone
542;000542.txt;Viesturs Meijers;Viesturs Meijers;https://lv.wikipedia.org/wiki/Viesturs_Meijers;https://en.wikipedia.org/wiki/Viesturs_Meijers
543;000543.txt;Naraganseti;Narragansett people;https://lv.wikipedia.org/wiki/Naraganseti;https://en.wikipedia.org/wiki/Narragansett_people
544;000544.txt;Airisa Mērdoka;Iris Murdoch;https://lv.wikipedia.org/wiki/Airisa_M%C4%93rdoka;https://en.wikipedia.org/wiki/Iris_Murdoch
545;000545.txt;Aleksandrs Koblencs;Alexander Koblencs;https://lv.wikipedia.org/wiki/Aleksandrs_Koblencs;https://en.wikipedia.org/wiki/Alexander_Koblencs
546;000546.txt;Ahunds Dadulla;Dadullah;https://lv.wikipedia.org/wiki/Ahunds_Dadulla;https://en.wikipedia.org/wiki/Dadullah
547;000547.txt;Ragana (ciems);Ragana, Latvia;https://lv.wikipedia.org/wiki/Ragana_(ciems);https://en.wikipedia.org/wiki/Ragana,_Latvia
548;000548.txt;Mayday;Mayday;https://lv.wikipedia.org/wiki/Mayday;https://en.wikipedia.org/wiki/Mayday
549;000549.txt;Afganistānas Tautas Demokrātiskā partija;People's Democratic Party of Afghanistan;https://lv.wikipedia.org/wiki/Afganist%C4%81nas_Tautas_Demokr%C4%81tisk%C4%81_partija;https://en.wikipedia.org/wiki/People%27s_Democratic_Party_of_Afghanistan
550;000550.txt;Nipmuki;Nipmuc;https://lv.wikipedia.org/wiki/Nipmuki;https://en.wikipedia.org/wiki/Nipmuc
551;000551.txt;Timbaland diskogrāfija;Timbaland discography;https://lv.wikipedia.org/wiki/Timbaland_diskogr%C4%81fija;https://en.wikipedia.org/wiki/Timbaland_discography
552;000552.txt;ΜTorrent;ΜTorrent;https://lv.wikipedia.org/wiki/%CE%9CTorrent;https://en.wikipedia.org/wiki/%CE%9CTorrent
553;000553.txt;Putnu vērošana;Birdwatching;https://lv.wikipedia.org/wiki/Putnu_v%C4%93ro%C5%A1ana;https://en.wikipedia.org/wiki/Birdwatching
554;000554.txt;Čārlzs Boldens;Charles Bolden;https://lv.wikipedia.org/wiki/%C4%8C%C4%81rlzs_Boldens;https://en.wikipedia.org/wiki/Charles_Bolden
555;000555.txt;Riebiņi;Riebiņi;https://lv.wikipedia.org/wiki/Riebi%C5%86i;https://en.wikipedia.org/wiki/Riebi%C5%86i
556;000556.txt;Šulcs;Schulz;https://lv.wikipedia.org/wiki/%C5%A0ulcs;https://en.wikipedia.org/wiki/Schulz
557;000557.txt;Elīna Garanča;Elīna Garanča;https://lv.wikipedia.org/wiki/El%C4%ABna_Garan%C4%8Da;https://en.wikipedia.org/wiki/El%C4%ABna_Garan%C4%8Da
558;000558.txt;Garanča;Garanča;https://lv.wikipedia.org/wiki/Garan%C4%8Da;https://en.wikipedia.org/wiki/Garan%C4%8Da
559;000559.txt;United Buddy Bears;United Buddy Bears;https://lv.wikipedia.org/wiki/United_Buddy_Bears;https://en.wikipedia.org/wiki/United_Buddy_Bears
560;000560.txt;Algonkinu valodas;Algonquian languages;https://lv.wikipedia.org/wiki/Algonkinu_valodas;https://en.wikipedia.org/wiki/Algonquian_languages
561;000561.txt;Pilsrundāle;Pilsrundāle;https://lv.wikipedia.org/wiki/Pilsrund%C4%81le;https://en.wikipedia.org/wiki/Pilsrund%C4%81le
562;000562.txt;Aprīļa revolūcija Afganistānā;Saur Revolution;https://lv.wikipedia.org/wiki/Apr%C4%AB%C4%BCa_revol%C5%ABcija_Afganist%C4%81n%C4%81;https://en.wikipedia.org/wiki/Saur_Revolution
563;000563.txt;Maya;Maya;https://lv.wikipedia.org/wiki/Maya;https://en.wikipedia.org/wiki/Maya
564;000564.txt;Nūrs Mohammads Tarakī;Nur Muhammad Taraki;https://lv.wikipedia.org/wiki/N%C5%ABrs_Mohammads_Tarak%C4%AB;https://en.wikipedia.org/wiki/Nur_Muhammad_Taraki
565;000565.txt;Sala (nozīmju atdalīšana);Sala;https://lv.wikipedia.org/wiki/Sala_(noz%C4%ABmju_atdal%C4%AB%C5%A1ana);https://en.wikipedia.org/wiki/Sala
566;000566.txt;Salas;Salas (disambiguation);https://lv.wikipedia.org/wiki/Salas;https://en.wikipedia.org/wiki/Salas_(disambiguation)
567;000567.txt;Sala (Jēkabpils novads);Sala, Sala Parish;https://lv.wikipedia.org/wiki/Sala_(J%C4%93kabpils_novads);https://en.wikipedia.org/wiki/Sala,_Sala_Parish
568;000568.txt;Afganistānas Demokrātiskā Republika;Democratic Republic of Afghanistan;https://lv.wikipedia.org/wiki/Afganist%C4%81nas_Demokr%C4%81tisk%C4%81_Republika;https://en.wikipedia.org/wiki/Democratic_Republic_of_Afghanistan
569;000569.txt;Patukseti;Patuxet;https://lv.wikipedia.org/wiki/Patukseti;https://en.wikipedia.org/wiki/Patuxet
570;000570.txt;Megaommetrs;Megohmmeter;https://lv.wikipedia.org/wiki/Megaommetrs;https://en.wikipedia.org/wiki/Megohmmeter
571;000571.txt;Jūras ūdele;Sea mink;https://lv.wikipedia.org/wiki/J%C5%ABras_%C5%ABdele;https://en.wikipedia.org/wiki/Sea_mink
572;000572.txt;Vlasovs;Vlasov;https://lv.wikipedia.org/wiki/Vlasovs;https://en.wikipedia.org/wiki/Vlasov
573;000573.txt;Afganistānas Islāma Emirāts (1996—2001);Islamic Emirate of Afghanistan (1996–2001);https://lv.wikipedia.org/wiki/Afganist%C4%81nas_Isl%C4%81ma_Emir%C4%81ts_(1996%E2%80%942001);https://en.wikipedia.org/wiki/Islamic_Emirate_of_Afghanistan_(1996%E2%80%932001)
574;000574.txt;Ekrāna izšķirtspēja;Display resolution;https://lv.wikipedia.org/wiki/Ekr%C4%81na_iz%C5%A1%C4%B7irtsp%C4%93ja;https://en.wikipedia.org/wiki/Display_resolution
575;000575.txt;Kazdangas pils;Kazdanga Palace;https://lv.wikipedia.org/wiki/Kazdangas_pils;https://en.wikipedia.org/wiki/Kazdanga_Palace
576;000576.txt;Gaviezes pagasts;Gavieze Parish;https://lv.wikipedia.org/wiki/Gaviezes_pagasts;https://en.wikipedia.org/wiki/Gavieze_Parish
577;000577.txt;Āfrikas svītrainā zebiekste;African striped weasel;https://lv.wikipedia.org/wiki/%C4%80frikas_sv%C4%ABtrain%C4%81_zebiekste;https://en.wikipedia.org/wiki/African_striped_weasel
578;000578.txt;Grobiņas pagasts;Grobiņa Parish;https://lv.wikipedia.org/wiki/Grobi%C5%86as_pagasts;https://en.wikipedia.org/wiki/Grobi%C5%86a_Parish
579;000579.txt;Ēriks Dampjē;Erick Dampier;https://lv.wikipedia.org/wiki/%C4%92riks_Dampj%C4%93;https://en.wikipedia.org/wiki/Erick_Dampier
580;000580.txt;Lāsumainais sesks;Marbled polecat;https://lv.wikipedia.org/wiki/L%C4%81sumainais_sesks;https://en.wikipedia.org/wiki/Marbled_polecat
581;000581.txt;Sirds slimības;Cardiovascular disease;https://lv.wikipedia.org/wiki/Sirds_slim%C4%ABbas;https://en.wikipedia.org/wiki/Cardiovascular_disease
582;000582.txt;Roberts Javtoks;Robertas Javtokas;https://lv.wikipedia.org/wiki/Roberts_Javtoks;https://en.wikipedia.org/wiki/Robertas_Javtokas
583;000583.txt;Radža Bells;Raja Bell;https://lv.wikipedia.org/wiki/Rad%C5%BEa_Bells;https://en.wikipedia.org/wiki/Raja_Bell
584;000584.txt;Nauseti;Nauset;https://lv.wikipedia.org/wiki/Nauseti;https://en.wikipedia.org/wiki/Nauset
585;000585.txt;Iedzimtās sirds slimības;Congenital heart defect;https://lv.wikipedia.org/wiki/Iedzimt%C4%81s_sirds_slim%C4%ABbas;https://en.wikipedia.org/wiki/Congenital_heart_defect
586;000586.txt;Latvijas plānošanas reģioni;Planning regions of Latvia (before 2021);https://lv.wikipedia.org/wiki/Latvijas_pl%C4%81no%C5%A1anas_re%C4%A3ioni;https://en.wikipedia.org/wiki/Planning_regions_of_Latvia_(before_2021)
587;000587.txt;Arvīds Macijausks;Arvydas Macijauskas;https://lv.wikipedia.org/wiki/Arv%C4%ABds_Macijausks;https://en.wikipedia.org/wiki/Arvydas_Macijauskas
588;000588.txt;Išēmiskā sirds slimība;Coronary artery disease;https://lv.wikipedia.org/wiki/I%C5%A1%C4%93misk%C4%81_sirds_slim%C4%ABba;https://en.wikipedia.org/wiki/Coronary_artery_disease
589;000589.txt;Reimatiska polimialģija;Polymyalgia rheumatica;https://lv.wikipedia.org/wiki/Reimatiska_polimial%C4%A3ija;https://en.wikipedia.org/wiki/Polymyalgia_rheumatica
590;000590.txt;Kurzemes plānošanas reģions;Kurzeme Planning Region (before 2021);https://lv.wikipedia.org/wiki/Kurzemes_pl%C4%81no%C5%A1anas_re%C4%A3ions;https://en.wikipedia.org/wiki/Kurzeme_Planning_Region_(before_2021)
591;000591.txt;Hipertensīvā sirds slimība;Hypertensive heart disease;https://lv.wikipedia.org/wiki/Hipertens%C4%ABv%C4%81_sirds_slim%C4%ABba;https://en.wikipedia.org/wiki/Hypertensive_heart_disease
592;000592.txt;Ramūns Šiškausks;Ramūnas Šiškauskas;https://lv.wikipedia.org/wiki/Ram%C5%ABns_%C5%A0i%C5%A1kausks;https://en.wikipedia.org/wiki/Ram%C5%ABnas_%C5%A0i%C5%A1kauskas
593;000593.txt;Latgales plānošanas reģions;Latgale Planning Region;https://lv.wikipedia.org/wiki/Latgales_pl%C4%81no%C5%A1anas_re%C4%A3ions;https://en.wikipedia.org/wiki/Latgale_Planning_Region
594;000594.txt;2010. gada Āfrikas Nāciju kauss;2010 Africa Cup of Nations;https://lv.wikipedia.org/wiki/2010._gada_%C4%80frikas_N%C4%81ciju_kauss;https://en.wikipedia.org/wiki/2010_Africa_Cup_of_Nations
595;000595.txt;Milzšūnu arterīts;Giant cell arteritis;https://lv.wikipedia.org/wiki/Milz%C5%A1%C5%ABnu_arter%C4%ABts;https://en.wikipedia.org/wiki/Giant_cell_arteritis
596;000596.txt;Rīgas plānošanas reģions;Riga Planning Region (before 2021);https://lv.wikipedia.org/wiki/R%C4%ABgas_pl%C4%81no%C5%A1anas_re%C4%A3ions;https://en.wikipedia.org/wiki/Riga_Planning_Region_(before_2021)
597;000597.txt;Čikāga;Chicago;https://lv.wikipedia.org/wiki/%C4%8Cik%C4%81ga;https://en.wikipedia.org/wiki/Chicago
598;000598.txt;Ģenerālplāns "Ost";Generalplan Ost;https://lv.wikipedia.org/wiki/%C4%A2ener%C4%81lpl%C4%81ns_%22Ost%22;https://en.wikipedia.org/wiki/Generalplan_Ost
599;000599.txt;Mustafa Jatabarē;Mustapha Yatabaré;https://lv.wikipedia.org/wiki/Mustafa_Jatabar%C4%93;https://en.wikipedia.org/wiki/Mustapha_Yatabar%C3%A9
600;000600.txt;Skrīveri;Skrīveri;https://lv.wikipedia.org/wiki/Skr%C4%ABveri;https://en.wikipedia.org/wiki/Skr%C4%ABveri
601;000601.txt;SCAR;Scar (disambiguation);https://lv.wikipedia.org/wiki/SCAR;https://en.wikipedia.org/wiki/Scar_(disambiguation)
602;000602.txt;Vidzemes plānošanas reģions;Vidzeme Planning Region (before 2021);https://lv.wikipedia.org/wiki/Vidzemes_pl%C4%81no%C5%A1anas_re%C4%A3ions;https://en.wikipedia.org/wiki/Vidzeme_Planning_Region_(before_2021)
603;000603.txt;Zemgales plānošanas reģions;Zemgale Planning Region;https://lv.wikipedia.org/wiki/Zemgales_pl%C4%81no%C5%A1anas_re%C4%A3ions;https://en.wikipedia.org/wiki/Zemgale_Planning_Region
604;000604.txt;Festuss Mogae;Festus Mogae;https://lv.wikipedia.org/wiki/Festuss_Mogae;https://en.wikipedia.org/wiki/Festus_Mogae
605;000605.txt;Emīls Friāns;Émile Friant;https://lv.wikipedia.org/wiki/Em%C4%ABls_Fri%C4%81ns;https://en.wikipedia.org/wiki/%C3%89mile_Friant
606;000606.txt;Patagonijas zebiekste;Patagonian weasel;https://lv.wikipedia.org/wiki/Patagonijas_zebiekste;https://en.wikipedia.org/wiki/Patagonian_weasel
607;000607.txt;Stalbe;Stalbe;https://lv.wikipedia.org/wiki/Stalbe;https://en.wikipedia.org/wiki/Stalbe
608;000608.txt;Boeing 737;Boeing 737;https://lv.wikipedia.org/wiki/Boeing_737;https://en.wikipedia.org/wiki/Boeing_737
609;000609.txt;Konservatīvais spēks;Conservative force;https://lv.wikipedia.org/wiki/Konservat%C4%ABvais_sp%C4%93ks;https://en.wikipedia.org/wiki/Conservative_force
610;000610.txt;Kepena klimata klasifikācija;Köppen climate classification;https://lv.wikipedia.org/wiki/Kepena_klimata_klasifik%C4%81cija;https://en.wikipedia.org/wiki/K%C3%B6ppen_climate_classification
611;000611.txt;Taira;Tayra;https://lv.wikipedia.org/wiki/Taira;https://en.wikipedia.org/wiki/Tayra
612;000612.txt;Komandu sports;Team sport;https://lv.wikipedia.org/wiki/Komandu_sports;https://en.wikipedia.org/wiki/Team_sport
613;000613.txt;Reliktā metasekvoja;Metasequoia glyptostroboides;https://lv.wikipedia.org/wiki/Relikt%C4%81_metasekvoja;https://en.wikipedia.org/wiki/Metasequoia_glyptostroboides
614;000614.txt;Floridas purvciprese;Taxodium distichum;https://lv.wikipedia.org/wiki/Floridas_purvciprese;https://en.wikipedia.org/wiki/Taxodium_distichum
615;000615.txt;Vaiņode;Vaiņode;https://lv.wikipedia.org/wiki/Vai%C5%86ode;https://en.wikipedia.org/wiki/Vai%C5%86ode
616;000616.txt;Glauks;Glaucus;https://lv.wikipedia.org/wiki/Glauks;https://en.wikipedia.org/wiki/Glaucus
617;000617.txt;Santakvina;Santaquin, Utah;https://lv.wikipedia.org/wiki/Santakvina;https://en.wikipedia.org/wiki/Santaquin,_Utah
618;000618.txt;Čīles araukārija;Araucaria araucana;https://lv.wikipedia.org/wiki/%C4%8C%C4%ABles_arauk%C4%81rija;https://en.wikipedia.org/wiki/Araucaria_araucana
619;000619.txt;Dolfs Lundgrēns;Dolph Lundgren;https://lv.wikipedia.org/wiki/Dolfs_Lundgr%C4%93ns;https://en.wikipedia.org/wiki/Dolph_Lundgren
620;000620.txt;Vecpiebalga;Vecpiebalga;https://lv.wikipedia.org/wiki/Vecpiebalga;https://en.wikipedia.org/wiki/Vecpiebalga
621;000621.txt;Ūdeles;Mink;https://lv.wikipedia.org/wiki/%C5%AAdeles;https://en.wikipedia.org/wiki/Mink
622;000622.txt;Divmāju augi;Dioecy (plant);https://lv.wikipedia.org/wiki/Divm%C4%81ju_augi;https://en.wikipedia.org/wiki/Dioecy_(plant)
623;000623.txt;Tehnika;Technique (method);https://lv.wikipedia.org/wiki/Tehnika;https://en.wikipedia.org/wiki/Technique_(method)
624;000624.txt;Stīvens Hokings;Stephen Hawking;https://lv.wikipedia.org/wiki/St%C4%ABvens_Hokings;https://en.wikipedia.org/wiki/Stephen_Hawking
625;000625.txt;Kērnsa;Cairns;https://lv.wikipedia.org/wiki/K%C4%93rnsa;https://en.wikipedia.org/wiki/Cairns
626;000626.txt;Klimata klasifikācija;Climate classification;https://lv.wikipedia.org/wiki/Klimata_klasifik%C4%81cija;https://en.wikipedia.org/wiki/Climate_classification
627;000627.txt;Tezē kopiena;Taizé Community;https://lv.wikipedia.org/wiki/Tez%C4%93_kopiena;https://en.wikipedia.org/wiki/Taiz%C3%A9_Community
628;000628.txt;Kamerūnas ģerbonis;Coat of arms of Cameroon;https://lv.wikipedia.org/wiki/Kamer%C5%ABnas_%C4%A3erbonis;https://en.wikipedia.org/wiki/Coat_of_arms_of_Cameroon
629;000629.txt;Kamerūnas karogs;Flag of Cameroon;https://lv.wikipedia.org/wiki/Kamer%C5%ABnas_karogs;https://en.wikipedia.org/wiki/Flag_of_Cameroon
630;000630.txt;Ô Cameroun, Berceau de nos Ancêtres;O Cameroon, Cradle of Our Forefathers;https://lv.wikipedia.org/wiki/%C3%94_Cameroun,_Berceau_de_nos_Anc%C3%AAtres;https://en.wikipedia.org/wiki/O_Cameroon,_Cradle_of_Our_Forefathers
631;000631.txt;ISO 4217;ISO 4217;https://lv.wikipedia.org/wiki/ISO_4217;https://en.wikipedia.org/wiki/ISO_4217
632;000632.txt;Tinis;Wolverine;https://lv.wikipedia.org/wiki/Tinis;https://en.wikipedia.org/wiki/Wolverine
633;000633.txt;Ēriks Pelcis;Ēriks Pelcis;https://lv.wikipedia.org/wiki/%C4%92riks_Pelcis;https://en.wikipedia.org/wiki/%C4%92riks_Pelcis
634;000634.txt;Mantijas mezosfēra;Mesosphere (mantle);https://lv.wikipedia.org/wiki/Mantijas_mezosf%C4%93ra;https://en.wikipedia.org/wiki/Mesosphere_(mantle)
635;000635.txt;Duala;Douala;https://lv.wikipedia.org/wiki/Duala;https://en.wikipedia.org/wiki/Douala
636;000636.txt;Pols Bija;Paul Biya;https://lv.wikipedia.org/wiki/Pols_Bija;https://en.wikipedia.org/wiki/Paul_Biya
637;000637.txt;Kamerūnas premjerministri;Prime Minister of Cameroon;https://lv.wikipedia.org/wiki/Kamer%C5%ABnas_premjerministri;https://en.wikipedia.org/wiki/Prime_Minister_of_Cameroon
638;000638.txt;Kamerūnas prezidentu uzskaitījums;List of presidents of Cameroon;https://lv.wikipedia.org/wiki/Kamer%C5%ABnas_prezidentu_uzskait%C4%ABjums;https://en.wikipedia.org/wiki/List_of_presidents_of_Cameroon
639;000639.txt;Centrālāfrikas CFA franks;Central African CFA franc;https://lv.wikipedia.org/wiki/Centr%C4%81l%C4%81frikas_CFA_franks;https://en.wikipedia.org/wiki/Central_African_CFA_franc
