id;file_name;lv_title;en_title;lv_link;en_link
2825;002825.txt;Kategorija:Semiotika;Category:Semiotics;https://lv.wikipedia.org/wiki/Kategorija:Semiotika;https://en.wikipedia.org/wiki/Category:Semiotics
2826;002826.txt;Kategorija:Arhitektūra;Category:Architecture;https://lv.wikipedia.org/wiki/Kategorija:Arhitekt%C5%ABra;https://en.wikipedia.org/wiki/Category:Architecture
2827;002827.txt;Kategorija:Mitoloģija;Category:Mythology;https://lv.wikipedia.org/wiki/Kategorija:Mitolo%C4%A3ija;https://en.wikipedia.org/wiki/Category:Mythology
2828;002828.txt;Kategorija:Teātris;Category:Theatre;https://lv.wikipedia.org/wiki/Kategorija:Te%C4%81tris;https://en.wikipedia.org/wiki/Category:Theatre
2829;002829.txt;Kategorija:Ekoloģija;Category:Ecology;https://lv.wikipedia.org/wiki/Kategorija:Ekolo%C4%A3ija;https://en.wikipedia.org/wiki/Category:Ecology
2830;002830.txt;Zāra (upe);Saar (river);https://lv.wikipedia.org/wiki/Z%C4%81ra_(upe);https://en.wikipedia.org/wiki/Saar_(river)
2831;002831.txt;Kategorija:Francijas upes;Category:Rivers of France;https://lv.wikipedia.org/wiki/Kategorija:Francijas_upes;https://en.wikipedia.org/wiki/Category:Rivers_of_France
2832;002832.txt;Zāra;Saar;https://lv.wikipedia.org/wiki/Z%C4%81ra;https://en.wikipedia.org/wiki/Saar
2833;002833.txt;Ķēstutis;Kęstutis;https://lv.wikipedia.org/wiki/%C4%B6%C4%93stutis;https://en.wikipedia.org/wiki/K%C4%99stutis
2834;002834.txt;Ludvigs Gumplovičs;Ludwig Gumplowicz;https://lv.wikipedia.org/wiki/Ludvigs_Gumplovi%C4%8Ds;https://en.wikipedia.org/wiki/Ludwig_Gumplowicz
2835;002835.txt;Ģedimins;Gediminas;https://lv.wikipedia.org/wiki/%C4%A2edimins;https://en.wikipedia.org/wiki/Gediminas
2836;002836.txt;Aļģirds;Algirdas;https://lv.wikipedia.org/wiki/A%C4%BC%C4%A3irds;https://en.wikipedia.org/wiki/Algirdas
2837;002837.txt;MG-3;MG 3 machine gun;https://lv.wikipedia.org/wiki/MG-3;https://en.wikipedia.org/wiki/MG_3_machine_gun
2838;002838.txt;Mindaugs;Mindaugas;https://lv.wikipedia.org/wiki/Mindaugs;https://en.wikipedia.org/wiki/Mindaugas
2839;002839.txt;Tibeta;Tibet;https://lv.wikipedia.org/wiki/Tibeta;https://en.wikipedia.org/wiki/Tibet
2840;002840.txt;Tibetas vēsture;History of Tibet;https://lv.wikipedia.org/wiki/Tibetas_v%C4%93sture;https://en.wikipedia.org/wiki/History_of_Tibet
2841;002841.txt;Kategorija:Tibeta;Category:Tibet;https://lv.wikipedia.org/wiki/Kategorija:Tibeta;https://en.wikipedia.org/wiki/Category:Tibet
2842;002842.txt;Fizikāls lielums;Physical quantity;https://lv.wikipedia.org/wiki/Fizik%C4%81ls_lielums;https://en.wikipedia.org/wiki/Physical_quantity
2843;002843.txt;Veidne:Vācijas zemes;Template:States of the Federal Republic of Germany;https://lv.wikipedia.org/wiki/Veidne:V%C4%81cijas_zemes;https://en.wikipedia.org/wiki/Template:States_of_the_Federal_Republic_of_Germany
2844;002844.txt;Hesene;Hesse;https://lv.wikipedia.org/wiki/Hesene;https://en.wikipedia.org/wiki/Hesse
2845;002845.txt;Bādene-Virtemberga;Baden-Württemberg;https://lv.wikipedia.org/wiki/B%C4%81dene-Virtemberga;https://en.wikipedia.org/wiki/Baden-W%C3%BCrttemberg
2846;002846.txt;Bavārija;Bavaria;https://lv.wikipedia.org/wiki/Bav%C4%81rija;https://en.wikipedia.org/wiki/Bavaria
2847;002847.txt;Brandenburga;Brandenburg;https://lv.wikipedia.org/wiki/Brandenburga;https://en.wikipedia.org/wiki/Brandenburg
2848;002848.txt;Žaks Širaks;Jacques Chirac;https://lv.wikipedia.org/wiki/%C5%BDaks_%C5%A0iraks;https://en.wikipedia.org/wiki/Jacques_Chirac
2849;002849.txt;Lejassaksija;Lower Saxony;https://lv.wikipedia.org/wiki/Lejassaksija;https://en.wikipedia.org/wiki/Lower_Saxony
2850;002850.txt;Johans Heinrihs Baumanis;Johann Heinrich Baumann;https://lv.wikipedia.org/wiki/Johans_Heinrihs_Baumanis;https://en.wikipedia.org/wiki/Johann_Heinrich_Baumann
2851;002851.txt;Kategorija:Latvijas mākslinieki;Category:Latvian artists;https://lv.wikipedia.org/wiki/Kategorija:Latvijas_m%C4%81kslinieki;https://en.wikipedia.org/wiki/Category:Latvian_artists
2852;002852.txt;Johans Kristofs Broce;Johann Christoph Brotze;https://lv.wikipedia.org/wiki/Johans_Kristofs_Broce;https://en.wikipedia.org/wiki/Johann_Christoph_Brotze
2853;002853.txt;Mēklenburga-Priekšpomerānija;Mecklenburg-Vorpommern;https://lv.wikipedia.org/wiki/M%C4%93klenburga-Priek%C5%A1pomer%C4%81nija;https://en.wikipedia.org/wiki/Mecklenburg-Vorpommern
2854;002854.txt;Reinzeme-Pfalca;Rhineland-Palatinate;https://lv.wikipedia.org/wiki/Reinzeme-Pfalca;https://en.wikipedia.org/wiki/Rhineland-Palatinate
2855;002855.txt;Saksija;Saxony;https://lv.wikipedia.org/wiki/Saksija;https://en.wikipedia.org/wiki/Saxony
2856;002856.txt;Konstantīns Pēkšēns;Konstantīns Pēkšēns;https://lv.wikipedia.org/wiki/Konstant%C4%ABns_P%C4%93k%C5%A1%C4%93ns;https://en.wikipedia.org/wiki/Konstant%C4%ABns_P%C4%93k%C5%A1%C4%93ns
2857;002857.txt;Andris Biedriņš;Andris Biedriņš;https://lv.wikipedia.org/wiki/Andris_Biedri%C5%86%C5%A1;https://en.wikipedia.org/wiki/Andris_Biedri%C5%86%C5%A1
2858;002858.txt;Prāta Vētra;Brainstorm (Latvian band);https://lv.wikipedia.org/wiki/Pr%C4%81ta_V%C4%93tra;https://en.wikipedia.org/wiki/Brainstorm_(Latvian_band)
2859;002859.txt;Mihails Eizenšteins;Mikhail Eisenstein;https://lv.wikipedia.org/wiki/Mihails_Eizen%C5%A1teins;https://en.wikipedia.org/wiki/Mikhail_Eisenstein
2860;002860.txt;Eižens Laube;Eižens Laube;https://lv.wikipedia.org/wiki/Ei%C5%BEens_Laube;https://en.wikipedia.org/wiki/Ei%C5%BEens_Laube
2861;002861.txt;Ādams Alksnis;Ādams Alksnis;https://lv.wikipedia.org/wiki/%C4%80dams_Alksnis;https://en.wikipedia.org/wiki/%C4%80dams_Alksnis
2862;002862.txt;Saksija-Anhalte;Saxony-Anhalt;https://lv.wikipedia.org/wiki/Saksija-Anhalte;https://en.wikipedia.org/wiki/Saxony-Anhalt
2863;002863.txt;Šlēsviga-Holšteina;Schleswig-Holstein;https://lv.wikipedia.org/wiki/%C5%A0l%C4%93sviga-Hol%C5%A1teina;https://en.wikipedia.org/wiki/Schleswig-Holstein
2864;002864.txt;Rihards Zariņš;Rihards Zariņš;https://lv.wikipedia.org/wiki/Rihards_Zari%C5%86%C5%A1;https://en.wikipedia.org/wiki/Rihards_Zari%C5%86%C5%A1
2865;002865.txt;Oforts;Etching;https://lv.wikipedia.org/wiki/Oforts;https://en.wikipedia.org/wiki/Etching
2866;002866.txt;Zāra (zeme);Saarland;https://lv.wikipedia.org/wiki/Z%C4%81ra_(zeme);https://en.wikipedia.org/wiki/Saarland
2867;002867.txt;Ziemeļreina-Vestfālene;North Rhine-Westphalia;https://lv.wikipedia.org/wiki/Zieme%C4%BCreina-Vestf%C4%81lene;https://en.wikipedia.org/wiki/North_Rhine-Westphalia
2868;002868.txt;Etilēns;Ethylene;https://lv.wikipedia.org/wiki/Etil%C4%93ns;https://en.wikipedia.org/wiki/Ethylene
2869;002869.txt;Nepiesātinātie ogļūdeņraži;Unsaturated hydrocarbon;https://lv.wikipedia.org/wiki/Nepies%C4%81tin%C4%81tie_og%C4%BC%C5%ABde%C5%86ra%C5%BEi;https://en.wikipedia.org/wiki/Unsaturated_hydrocarbon
2870;002870.txt;Tehnēcijs;Technetium;https://lv.wikipedia.org/wiki/Tehn%C4%93cijs;https://en.wikipedia.org/wiki/Technetium
2871;002871.txt;Gustavs Šķilters;Gustavs Šķilters;https://lv.wikipedia.org/wiki/Gustavs_%C5%A0%C4%B7ilters;https://en.wikipedia.org/wiki/Gustavs_%C5%A0%C4%B7ilters
2872;002872.txt;Teodors Zaļkalns;Teodors Zaļkalns;https://lv.wikipedia.org/wiki/Teodors_Za%C4%BCkalns;https://en.wikipedia.org/wiki/Teodors_Za%C4%BCkalns
2873;002873.txt;Burkards Dzenis;Burkards Dzenis;https://lv.wikipedia.org/wiki/Burkards_Dzenis;https://en.wikipedia.org/wiki/Burkards_Dzenis
2874;002874.txt;Kārlis Zāle;Kārlis Zāle;https://lv.wikipedia.org/wiki/K%C4%81rlis_Z%C4%81le;https://en.wikipedia.org/wiki/K%C4%81rlis_Z%C4%81le
2875;002875.txt;Voldemārs Matvejs;Voldemārs Matvejs;https://lv.wikipedia.org/wiki/Voldem%C4%81rs_Matvejs;https://en.wikipedia.org/wiki/Voldem%C4%81rs_Matvejs
2876;002876.txt;Saijeds Kutbs;Sayyid Qutb;https://lv.wikipedia.org/wiki/Saijeds_Kutbs;https://en.wikipedia.org/wiki/Sayyid_Qutb
2877;002877.txt;Kazimirs I;Casimir I;https://lv.wikipedia.org/wiki/Kazimirs_I;https://en.wikipedia.org/wiki/Casimir_I
2878;002878.txt;Boļeslavs II Drosmīgais;Bolesław II the Bold;https://lv.wikipedia.org/wiki/Bo%C4%BCeslavs_II_Drosm%C4%ABgais;https://en.wikipedia.org/wiki/Boles%C5%82aw_II_the_Bold
2879;002879.txt;Vladislavs I Hermanis;Władysław I Herman;https://lv.wikipedia.org/wiki/Vladislavs_I_Hermanis;https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_I_Herman
2880;002880.txt;Zbigņevs Pjasts;Zbigniew of Poland;https://lv.wikipedia.org/wiki/Zbig%C5%86evs_Pjasts;https://en.wikipedia.org/wiki/Zbigniew_of_Poland
2881;002881.txt;Aishils;Aeschylus;https://lv.wikipedia.org/wiki/Aishils;https://en.wikipedia.org/wiki/Aeschylus
2882;002882.txt;Dionīsiji;Dionysia;https://lv.wikipedia.org/wiki/Dion%C4%ABsiji;https://en.wikipedia.org/wiki/Dionysia
2883;002883.txt;Boļeslavs III Greizmutis;Bolesław III Wrymouth;https://lv.wikipedia.org/wiki/Bo%C4%BCeslavs_III_Greizmutis;https://en.wikipedia.org/wiki/Boles%C5%82aw_III_Wrymouth
2884;002884.txt;Kategorija:Senā Grieķija;Category:Ancient Greece;https://lv.wikipedia.org/wiki/Kategorija:Sen%C4%81_Grie%C4%B7ija;https://en.wikipedia.org/wiki/Category:Ancient_Greece
2885;002885.txt;Sofokls;Sophocles;https://lv.wikipedia.org/wiki/Sofokls;https://en.wikipedia.org/wiki/Sophocles
2886;002886.txt;Kategorija:Sengrieķu rakstnieki;Category:Ancient Greek writers;https://lv.wikipedia.org/wiki/Kategorija:Sengrie%C4%B7u_rakstnieki;https://en.wikipedia.org/wiki/Category:Ancient_Greek_writers
2887;002887.txt;Eiripīds;Euripides;https://lv.wikipedia.org/wiki/Eirip%C4%ABds;https://en.wikipedia.org/wiki/Euripides
2888;002888.txt;Kategorija:User ru-N;Category:User ru-N;https://lv.wikipedia.org/wiki/Kategorija:User_ru-N;https://en.wikipedia.org/wiki/Category:User_ru-N
2889;002889.txt;Vladislavs II Trimdinieks;Władysław II the Exile;https://lv.wikipedia.org/wiki/Vladislavs_II_Trimdinieks;https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_II_the_Exile
2890;002890.txt;Justiniāns I;Justinian I;https://lv.wikipedia.org/wiki/Justini%C4%81ns_I;https://en.wikipedia.org/wiki/Justinian_I
2891;002891.txt;Boļeslavs IV Cirtainais;Bolesław IV the Curly;https://lv.wikipedia.org/wiki/Bo%C4%BCeslavs_IV_Cirtainais;https://en.wikipedia.org/wiki/Boles%C5%82aw_IV_the_Curly
2892;002892.txt;Meško III Vecais;Mieszko III of Poland;https://lv.wikipedia.org/wiki/Me%C5%A1ko_III_Vecais;https://en.wikipedia.org/wiki/Mieszko_III_of_Poland
2893;002893.txt;Kazimirs II Taisnīgais;Casimir II the Just;https://lv.wikipedia.org/wiki/Kazimirs_II_Taisn%C4%ABgais;https://en.wikipedia.org/wiki/Casimir_II_the_Just
2894;002894.txt;Lešeks;Leszek;https://lv.wikipedia.org/wiki/Le%C5%A1eks;https://en.wikipedia.org/wiki/Leszek
2895;002895.txt;Lešeks I Baltais;Leszek the White;https://lv.wikipedia.org/wiki/Le%C5%A1eks_I_Baltais;https://en.wikipedia.org/wiki/Leszek_the_White
2896;002896.txt;Vladislavs III Tievkājis;Władysław III Spindleshanks;https://lv.wikipedia.org/wiki/Vladislavs_III_Tievk%C4%81jis;https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_III_Spindleshanks
2897;002897.txt;Meško IV Kleinkājis;Mieszko IV Tanglefoot;https://lv.wikipedia.org/wiki/Me%C5%A1ko_IV_Kleink%C4%81jis;https://en.wikipedia.org/wiki/Mieszko_IV_Tanglefoot
2898;002898.txt;Konrāds (personvārds);Konrad;https://lv.wikipedia.org/wiki/Konr%C4%81ds_(personv%C4%81rds);https://en.wikipedia.org/wiki/Konrad
2899;002899.txt;Altmīle;Altmühl;https://lv.wikipedia.org/wiki/Altm%C4%ABle;https://en.wikipedia.org/wiki/Altm%C3%BChl
2900;002900.txt;Mazovijas Konrāds;Konrad I of Masovia;https://lv.wikipedia.org/wiki/Mazovijas_Konr%C4%81ds;https://en.wikipedia.org/wiki/Konrad_I_of_Masovia
2901;002901.txt;Elektroniskais pasts;Email;https://lv.wikipedia.org/wiki/Elektroniskais_pasts;https://en.wikipedia.org/wiki/Email
2902;002902.txt;Tatjana Ždanoka;Tatjana Ždanoka;https://lv.wikipedia.org/wiki/Tatjana_%C5%BDdanoka;https://en.wikipedia.org/wiki/Tatjana_%C5%BDdanoka
2903;002903.txt;Henriks I Bārdainais;Henry the Bearded;https://lv.wikipedia.org/wiki/Henriks_I_B%C4%81rdainais;https://en.wikipedia.org/wiki/Henry_the_Bearded
2904;002904.txt;Henriks II Dievbijīgais;Henry II the Pious;https://lv.wikipedia.org/wiki/Henriks_II_Dievbij%C4%ABgais;https://en.wikipedia.org/wiki/Henry_II_the_Pious
2905;002905.txt;Boļeslavs V Kautrīgais;Bolesław V the Chaste;https://lv.wikipedia.org/wiki/Bo%C4%BCeslavs_V_Kautr%C4%ABgais;https://en.wikipedia.org/wiki/Boles%C5%82aw_V_the_Chaste
2906;002906.txt;Lešeks II Melnais;Leszek II the Black;https://lv.wikipedia.org/wiki/Le%C5%A1eks_II_Melnais;https://en.wikipedia.org/wiki/Leszek_II_the_Black
2907;002907.txt;Krāsa;Color;https://lv.wikipedia.org/wiki/Kr%C4%81sa;https://en.wikipedia.org/wiki/Color
2908;002908.txt;Krievu skolu aizstāvības štābs;Headquarters for the Protection of Russian Schools;https://lv.wikipedia.org/wiki/Krievu_skolu_aizst%C4%81v%C4%ABbas_%C5%A1t%C4%81bs;https://en.wikipedia.org/wiki/Headquarters_for_the_Protection_of_Russian_Schools
2909;002909.txt;Latvijas Cilvēktiesību komiteja;Latvian Human Rights Committee;https://lv.wikipedia.org/wiki/Latvijas_Cilv%C4%93kties%C4%ABbu_komiteja;https://en.wikipedia.org/wiki/Latvian_Human_Rights_Committee
2910;002910.txt;Henriks IV Probuss;Henryk IV Probus;https://lv.wikipedia.org/wiki/Henriks_IV_Probuss;https://en.wikipedia.org/wiki/Henryk_IV_Probus
2911;002911.txt;Pšemisls II Pjasts;Przemysł II;https://lv.wikipedia.org/wiki/P%C5%A1emisls_II_Pjasts;https://en.wikipedia.org/wiki/Przemys%C5%82_II
2912;002912.txt;Vāclavs II Pšemisls;Wenceslaus II of Bohemia;https://lv.wikipedia.org/wiki/V%C4%81clavs_II_P%C5%A1emisls;https://en.wikipedia.org/wiki/Wenceslaus_II_of_Bohemia
2913;002913.txt;Vikipēdija:Vērtīgu rakstu kandidāti;Wikipedia:Featured article candidates;https://lv.wikipedia.org/wiki/Vikip%C4%93dija:V%C4%93rt%C4%ABgu_rakstu_kandid%C4%81ti;https://en.wikipedia.org/wiki/Wikipedia:Featured_article_candidates
2914;002914.txt;Vāclavs III;Wenceslaus III of Bohemia;https://lv.wikipedia.org/wiki/V%C4%81clavs_III;https://en.wikipedia.org/wiki/Wenceslaus_III_of_Bohemia
2915;002915.txt;Vladislavs I Elkonītis;Władysław I Łokietek;https://lv.wikipedia.org/wiki/Vladislavs_I_Elkon%C4%ABtis;https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_I_%C5%81okietek
2916;002916.txt;Jakovs Pliners;Yakov Pliner;https://lv.wikipedia.org/wiki/Jakovs_Pliners;https://en.wikipedia.org/wiki/Yakov_Pliner
2917;002917.txt;Rēnijs;Rhenium;https://lv.wikipedia.org/wiki/R%C4%93nijs;https://en.wikipedia.org/wiki/Rhenium
2918;002918.txt;Veidne:User eo-1;Template:User eo-1;https://lv.wikipedia.org/wiki/Veidne:User_eo-1;https://en.wikipedia.org/wiki/Template:User_eo-1
2919;002919.txt;Kategorija:User lv-3;Category:User lv-3;https://lv.wikipedia.org/wiki/Kategorija:User_lv-3;https://en.wikipedia.org/wiki/Category:User_lv-3
2920;002920.txt;Kategorija:User eo;Category:User eo;https://lv.wikipedia.org/wiki/Kategorija:User_eo;https://en.wikipedia.org/wiki/Category:User_eo
2921;002921.txt;Kategorija:User eo-1;Category:User eo-1;https://lv.wikipedia.org/wiki/Kategorija:User_eo-1;https://en.wikipedia.org/wiki/Category:User_eo-1
2922;002922.txt;Kazimirs III Lielais;Casimir III the Great;https://lv.wikipedia.org/wiki/Kazimirs_III_Lielais;https://en.wikipedia.org/wiki/Casimir_III_the_Great
2923;002923.txt;Pjastu dinastija;Piast dynasty;https://lv.wikipedia.org/wiki/Pjastu_dinastija;https://en.wikipedia.org/wiki/Piast_dynasty
2924;002924.txt;Steppenwolf;Steppenwolf (band);https://lv.wikipedia.org/wiki/Steppenwolf;https://en.wikipedia.org/wiki/Steppenwolf_(band)
2925;002925.txt;Lajošs I Lielais;Louis I of Hungary;https://lv.wikipedia.org/wiki/Lajo%C5%A1s_I_Lielais;https://en.wikipedia.org/wiki/Louis_I_of_Hungary
2926;002926.txt;Kategorija:Ungārijas valdnieki;Category:Hungarian monarchs;https://lv.wikipedia.org/wiki/Kategorija:Ung%C4%81rijas_valdnieki;https://en.wikipedia.org/wiki/Category:Hungarian_monarchs
2927;002927.txt;Jadviga (Polijas valdniece);Jadwiga of Poland;https://lv.wikipedia.org/wiki/Jadviga_(Polijas_valdniece);https://en.wikipedia.org/wiki/Jadwiga_of_Poland
2928;002928.txt;Kategorija:Anžū dinastija;Category:House of Anjou;https://lv.wikipedia.org/wiki/Kategorija:An%C5%BE%C5%AB_dinastija;https://en.wikipedia.org/wiki/Category:House_of_Anjou
2929;002929.txt;Kontinents;Continent;https://lv.wikipedia.org/wiki/Kontinents;https://en.wikipedia.org/wiki/Continent
2930;002930.txt;Sport-Ekspress;Sport Express;https://lv.wikipedia.org/wiki/Sport-Ekspress;https://en.wikipedia.org/wiki/Sport_Express
2931;002931.txt;Jagailis;Władysław II Jagiełło;https://lv.wikipedia.org/wiki/Jagailis;https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_II_Jagie%C5%82%C5%82o
2932;002932.txt;Līdztiesība (partija);Equal Rights (Latvia);https://lv.wikipedia.org/wiki/L%C4%ABdzties%C4%ABba_(partija);https://en.wikipedia.org/wiki/Equal_Rights_(Latvia)
2933;002933.txt;Kategorija:Ģedimina dinastija;Category:Gediminids;https://lv.wikipedia.org/wiki/Kategorija:%C4%A2edimina_dinastija;https://en.wikipedia.org/wiki/Category:Gediminids
2934;002934.txt;Vladislavs III Varnietis;Władysław III of Poland;https://lv.wikipedia.org/wiki/Vladislavs_III_Varnietis;https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_III_of_Poland
2935;002935.txt;Kazimirs IV Jagellons;Casimir IV Jagiellon;https://lv.wikipedia.org/wiki/Kazimirs_IV_Jagellons;https://en.wikipedia.org/wiki/Casimir_IV_Jagiellon
2936;002936.txt;Kazimirs I Atjaunotājs;Casimir I the Restorer;https://lv.wikipedia.org/wiki/Kazimirs_I_Atjaunot%C4%81js;https://en.wikipedia.org/wiki/Casimir_I_the_Restorer
2937;002937.txt;Grieķu alfabēts;Greek alphabet;https://lv.wikipedia.org/wiki/Grie%C4%B7u_alfab%C4%93ts;https://en.wikipedia.org/wiki/Greek_alphabet
2938;002938.txt;Gruzīnu alfabēts;Georgian scripts;https://lv.wikipedia.org/wiki/Gruz%C4%ABnu_alfab%C4%93ts;https://en.wikipedia.org/wiki/Georgian_scripts
2939;002939.txt;Latviešu alfabēts;Latvian alphabet;https://lv.wikipedia.org/wiki/Latvie%C5%A1u_alfab%C4%93ts;https://en.wikipedia.org/wiki/Latvian_alphabet
2940;002940.txt;Jans I Olbrahts;John I Albert;https://lv.wikipedia.org/wiki/Jans_I_Olbrahts;https://en.wikipedia.org/wiki/John_I_Albert
2941;002941.txt;Krievu alfabēts;Russian alphabet;https://lv.wikipedia.org/wiki/Krievu_alfab%C4%93ts;https://en.wikipedia.org/wiki/Russian_alphabet
2942;002942.txt;Ukraiņu alfabēts;Ukrainian alphabet;https://lv.wikipedia.org/wiki/Ukrai%C5%86u_alfab%C4%93ts;https://en.wikipedia.org/wiki/Ukrainian_alphabet
2943;002943.txt;Armēņu alfabēts;Armenian alphabet;https://lv.wikipedia.org/wiki/Arm%C4%93%C5%86u_alfab%C4%93ts;https://en.wikipedia.org/wiki/Armenian_alphabet
2944;002944.txt;Ritms;Rhythm;https://lv.wikipedia.org/wiki/Ritms;https://en.wikipedia.org/wiki/Rhythm
2945;002945.txt;Temps;Pace (speed);https://lv.wikipedia.org/wiki/Temps;https://en.wikipedia.org/wiki/Pace_(speed)
2946;002946.txt;Elektrība;Electricity;https://lv.wikipedia.org/wiki/Elektr%C4%ABba;https://en.wikipedia.org/wiki/Electricity
2947;002947.txt;Elektromagnētisms;Electromagnetism;https://lv.wikipedia.org/wiki/Elektromagn%C4%93tisms;https://en.wikipedia.org/wiki/Electromagnetism
2948;002948.txt;Atomfizika;Atomic physics;https://lv.wikipedia.org/wiki/Atomfizika;https://en.wikipedia.org/wiki/Atomic_physics
2949;002949.txt;Kodolfizika;Nuclear physics;https://lv.wikipedia.org/wiki/Kodolfizika;https://en.wikipedia.org/wiki/Nuclear_physics
2950;002950.txt;Meteors;Meteor;https://lv.wikipedia.org/wiki/Meteors;https://en.wikipedia.org/wiki/Meteor
2951;002951.txt;Azerbaidžāņu alfabēts;Azerbaijani alphabet;https://lv.wikipedia.org/wiki/Azerbaid%C5%BE%C4%81%C5%86u_alfab%C4%93ts;https://en.wikipedia.org/wiki/Azerbaijani_alphabet
2952;002952.txt;Franču alfabēts;French alphabet;https://lv.wikipedia.org/wiki/Fran%C4%8Du_alfab%C4%93ts;https://en.wikipedia.org/wiki/French_alphabet
2953;002953.txt;Kurova;Kurów;https://lv.wikipedia.org/wiki/Kurova;https://en.wikipedia.org/wiki/Kur%C3%B3w
2954;002954.txt;Polijas vēsturiskie novadi;Polish historical regions;https://lv.wikipedia.org/wiki/Polijas_v%C4%93sturiskie_novadi;https://en.wikipedia.org/wiki/Polish_historical_regions
2955;002955.txt;Lielpolija;Greater Poland;https://lv.wikipedia.org/wiki/Lielpolija;https://en.wikipedia.org/wiki/Greater_Poland
2956;002956.txt;Māstrihtas līgums;Maastricht Treaty;https://lv.wikipedia.org/wiki/M%C4%81strihtas_l%C4%ABgums;https://en.wikipedia.org/wiki/Maastricht_Treaty
2957;002957.txt;Eiropas konstitūcija;Treaty establishing a Constitution for Europe;https://lv.wikipedia.org/wiki/Eiropas_konstit%C5%ABcija;https://en.wikipedia.org/wiki/Treaty_establishing_a_Constitution_for_Europe
2958;002958.txt;Kategorija:Formula 1;Category:Formula One;https://lv.wikipedia.org/wiki/Kategorija:Formula_1;https://en.wikipedia.org/wiki/Category:Formula_One
2959;002959.txt;Mazovija;Mazovia;https://lv.wikipedia.org/wiki/Mazovija;https://en.wikipedia.org/wiki/Mazovia
2960;002960.txt;Frīdrihs Dirrenmats;Friedrich Dürrenmatt;https://lv.wikipedia.org/wiki/Fr%C4%ABdrihs_Dirrenmats;https://en.wikipedia.org/wiki/Friedrich_D%C3%BCrrenmatt
2961;002961.txt;Kategorija:Šveiciešu rakstnieki;Category:Swiss writers;https://lv.wikipedia.org/wiki/Kategorija:%C5%A0veicie%C5%A1u_rakstnieki;https://en.wikipedia.org/wiki/Category:Swiss_writers
2962;002962.txt;Mazpolija;Lesser Poland;https://lv.wikipedia.org/wiki/Mazpolija;https://en.wikipedia.org/wiki/Lesser_Poland
2963;002963.txt;Līza Marija;Lisa Marie (actress);https://lv.wikipedia.org/wiki/L%C4%ABza_Marija;https://en.wikipedia.org/wiki/Lisa_Marie_(actress)
2964;002964.txt;Simpsoni;The Simpsons;https://lv.wikipedia.org/wiki/Simpsoni;https://en.wikipedia.org/wiki/The_Simpsons
2965;002965.txt;ASIO;Audio Stream Input/Output;https://lv.wikipedia.org/wiki/ASIO;https://en.wikipedia.org/wiki/Audio_Stream_Input/Output
2966;002966.txt;Kategorija:Brālības;Category:Fraternal orders;https://lv.wikipedia.org/wiki/Kategorija:Br%C4%81l%C4%ABbas;https://en.wikipedia.org/wiki/Category:Fraternal_orders
2967;002967.txt;Kategorija:Misticisms;Category:Mysticism;https://lv.wikipedia.org/wiki/Kategorija:Misticisms;https://en.wikipedia.org/wiki/Category:Mysticism
2968;002968.txt;Birmingema;Birmingham;https://lv.wikipedia.org/wiki/Birmingema;https://en.wikipedia.org/wiki/Birmingham
2969;002969.txt;Neapole;Naples;https://lv.wikipedia.org/wiki/Neapole;https://en.wikipedia.org/wiki/Naples
2970;002970.txt;Nauda;Money;https://lv.wikipedia.org/wiki/Nauda;https://en.wikipedia.org/wiki/Money
2971;002971.txt;Kategorija:Nauda;Category:Money;https://lv.wikipedia.org/wiki/Kategorija:Nauda;https://en.wikipedia.org/wiki/Category:Money
2972;002972.txt;Naudas vēsture;History of money;https://lv.wikipedia.org/wiki/Naudas_v%C4%93sture;https://en.wikipedia.org/wiki/History_of_money
2973;002973.txt;Visu Latvijai;All for Latvia!;https://lv.wikipedia.org/wiki/Visu_Latvijai;https://en.wikipedia.org/wiki/All_for_Latvia!
2974;002974.txt;Jānis Iesalnieks;Jānis Iesalnieks;https://lv.wikipedia.org/wiki/J%C4%81nis_Iesalnieks;https://en.wikipedia.org/wiki/J%C4%81nis_Iesalnieks
2975;002975.txt;Krasnojarska;Krasnoyarsk;https://lv.wikipedia.org/wiki/Krasnojarska;https://en.wikipedia.org/wiki/Krasnoyarsk
2976;002976.txt;Perma;Perm, Russia;https://lv.wikipedia.org/wiki/Perma;https://en.wikipedia.org/wiki/Perm,_Russia
2977;002977.txt;Alfrēds Rubiks;Alfrēds Rubiks;https://lv.wikipedia.org/wiki/Alfr%C4%93ds_Rubiks;https://en.wikipedia.org/wiki/Alfr%C4%93ds_Rubiks
2978;002978.txt;Donecka;Donetsk;https://lv.wikipedia.org/wiki/Donecka;https://en.wikipedia.org/wiki/Donetsk
2979;002979.txt;Turīna;Turin;https://lv.wikipedia.org/wiki/Tur%C4%ABna;https://en.wikipedia.org/wiki/Turin
2980;002980.txt;Futūrisms;Futurism;https://lv.wikipedia.org/wiki/Fut%C5%ABrisms;https://en.wikipedia.org/wiki/Futurism
